33022	8002	88002	8003	88003	8030	88030	8031	88031	8032	88032	8033	88033	8063	88063	8174	88174	8191	88191	8601	88601	8701	88701	8801	88801	8802	88802	8804	88804	8806	88806	8808	88808	8810	88810	8812	88812	8814	88814	8816	88816	8818	88818	8820	88820	8822	88822	8824	88824	8826	88826	8828	88828	8830	88830	8832	88832	8834	88834	8836	88836	8838	88838	8901	88901	8902	88902	8904	88904	8906	88906	8908	88908	8910	88910	8912	88912	8914	88914	8916	88916	8918	88918	8920	88920	8922	88922	8924	88924	8926	88926	8928	88928	8930	88930	8932	88932	8934	88934	8936	88936	8938	88938
201405221800	58.8020	1	17.6253	1	112.0000	1	2.0000	1	1017.9000	1	15.8000	1	1.0440	1	0.3500	1	8.2400	1	11.5400	1	6.2900	1	5.5000	1	273.4000	1	144.7000	1	144.0000	1	164.7000	1	144.2000	1	130.9000	1	111.5000	1	258.7000	1	298.6000	1	7.6000	1	0.0000	1	290.4000	1	327.9000	1	329.3000	1	48.4000	1	109.3000	1	120.1000	1	253.8000	1	290.2000	1	7.3000	1	1.7000	1	5.0000	1	6.8000	1	6.8000	1	6.7000	1	6.9000	1	3.5000	1	0.5000	1	1.3000	1	1.5000	1	2.1000	1	3.7000	1	5.1000	1	3.7000	1	1.2000	1	2.1000	1	2.2000	1	3.2000	1	2.0000	1
201405221900	58.8018	1	17.6251	1	311.0000	1	0.5000	1	1017.6000	1	11.7000	1	1.1690	1	0.3400	1	8.1800	1	11.6600	1	6.3000	1	318.1000	1	191.9000	1	117.7000	1	129.3000	1	128.1000	1	357.0000	1	79.7000	1	80.3000	1	90.0000	1	52.1000	1	304.5000	1	324.2000	1	0.0000	1	305.4000	1	275.9000	1	267.0000	1	261.0000	1	70.0000	1	208.3000	1	292.5000	1	5.2000	1	7.3000	1	4.5000	1	7.9000	1	4.7000	1	1.9000	1	3.4000	1	4.2000	1	1.4000	1	1.1000	1	1.9000	1	3.1000	1	1.2000	1	5.5000	1	2.9000	1	1.9000	1	1.9000	1	2.3000	1	1.5000	1	4.4000	1
201405222000	58.8018	1	17.6250	1	10.0000	1	1.1000	1	1018.1000	1	10.6000	1	1.1620	1	0.3600	1	8.1300	1	11.6600	1	6.3100	1	245.6000	1	152.1000	1	111.0000	1	81.3000	1	92.2000	1	59.0000	1	67.9000	1	93.7000	1	356.5000	1	324.0000	1	309.2000	1	254.6000	1	252.6000	1	209.5000	1	166.5000	1	153.4000	1	114.3000	1	287.1000	1	177.6000	1	4.8000	1	3.6000	1	7.7000	1	8.4000	1	6.0000	1	7.8000	1	2.9000	1	3.5000	1	3.1000	1	3.3000	1	1.4000	1	3.5000	1	4.1000	1	3.7000	1	3.4000	1	5.6000	1	5.6000	1	3.4000	1	2.7000	1	7.1000	1	7.1000	1
201405222100	58.8019	1	17.6249	1	130.0000	1	4.3000	1	1017.8000	1	10.6000	1	1.1250	1	0.3900	1	8.1300	1	11.5700	1	6.3000	1	211.8000	1	110.8000	1	103.5000	1	70.4000	1	108.4000	1	87.4000	1	129.3000	1	180.0000	1	278.5000	1	338.2000	1	280.4000	1	234.8000	1	159.8000	1	145.7000	1	254.1000	1	148.5000	1	150.6000	1	170.5000	1	90.0000	1	260.9000	1	6.8000	1	3.1000	1	7.3000	1	6.3000	1	2.5000	1	2.2000	1	1.4000	1	0.1000	1	2.0000	1	0.5000	1	3.9000	1	4.2000	1	2.0000	1	2.7000	1	2.2000	1	5.7000	1	5.5000	1	0.6000	1	1.2000	1	2.5000	1
201405222200	58.8019	1	17.6248	1	54.0000	1	0.6000	1	1018.3000	1	9.9000	1	1.2390	1	0.3700	1	8.2300	1	11.2300	1	6.2900	1	146.9000	1	88.2000	1	69.0000	1	63.9000	1	73.3000	1	76.0000	1	70.5000	1	349.4000	1	326.9000	1	161.6000	1	221.6000	1	140.5000	1	102.1000	1	121.3000	1	125.8000	1	106.3000	1	100.7000	1	94.0000	1	114.0000	1	280.6000	1	11.7000	1	9.5000	1	7.8000	1	5.0000	1	2.1000	1	1.6000	1	3.3000	1	1.6000	1	5.5000	1	0.3000	1	2.4000	1	4.4000	1	2.9000	1	3.3000	1	6.2000	1	6.0000	1	9.7000	1	5.7000	1	2.0000	1	1.6000	1
201405222300	58.8020	1	17.6249	1	89.0000	1	0.8000	1	1017.7000	1	10.3000	1	1.2100	1	0.3400	1	8.1400	1	11.1500	1	6.3100	1	125.6000	1	90.0000	1	89.2000	1	73.3000	1	90.0000	1	328.2000	1	172.9000	1	127.9000	1	302.3000	1	261.3000	1	157.8000	1	132.9000	1	120.5000	1	94.8000	1	96.6000	1	111.3000	1	93.1000	1	96.7000	1	110.4000	1	288.4000	1	13.4000	1	8.5000	1	6.9000	1	2.1000	1	0.2000	1	2.5000	1	0.8000	1	2.3000	1	6.7000	1	1.3000	1	2.9000	1	1.9000	1	9.9000	1	5.9000	1	7.9000	1	9.7000	1	11.2000	1	8.6000	1	6.6000	1	5.7000	1
201405230000	58.8020	1	17.6248	1	124.0000	1	5.2000	1	1016.8000	1	10.4000	1	1.2850	1	0.3400	1	8.2600	1	10.7100	1	6.3000	1	117.3000	1	100.4000	1	57.4000	1	287.7000	1	12.8000	1	280.5000	1	281.9000	1	286.4000	1	239.7000	1	239.4000	1	82.9000	1	118.8000	1	123.0000	1	87.3000	1	108.9000	1	91.9000	1	96.5000	1	90.0000	1	125.7000	1	324.8000	1	13.5000	1	5.0000	1	7.2000	1	2.3000	1	2.3000	1	4.4000	1	1.9000	1	3.5000	1	2.8000	1	2.6000	1	1.6000	1	4.6000	1	9.9000	1	2.1000	1	7.7000	1	12.2000	1	9.7000	1	4.2000	1	7.0000	1	6.2000	1
201405230100	58.8020	1	17.6248	1	117.0000	1	5.4000	1	1016.8000	1	10.3000	1	1.4200	1	0.3400	1	8.3000	1	10.4800	1	6.3100	1	96.6000	1	94.1000	1	42.1000	1	351.3000	1	182.7000	1	142.5000	1	219.0000	1	236.3000	1	293.1000	1	334.1000	1	105.3000	1	36.9000	1	74.6000	1	53.0000	1	90.5000	1	141.2000	1	112.4000	1	164.2000	1	115.7000	1	298.1000	1	13.1000	1	9.7000	1	5.7000	1	1.3000	1	4.3000	1	5.4000	1	2.7000	1	2.2000	1	5.1000	1	4.1000	1	7.6000	1	6.5000	1	12.0000	1	7.6000	1	12.2000	1	7.2000	1	5.5000	1	4.8000	1	6.2000	1	4.9000	1
201405230200	58.8020	1	17.6249	1	127.0000	1	4.8000	1	1016.2000	1	10.5000	1	1.3710	1	0.3300	1	8.2800	1	10.4400	1	6.3100	1	81.2000	1	75.8000	1	79.4000	1	180.0000	1	199.1000	1	180.0000	1	212.3000	1	243.4000	1	248.5000	1	124.9000	1	85.8000	1	74.9000	1	35.3000	1	39.4000	1	125.3000	1	50.0000	1	18.4000	1	27.9000	1	106.7000	1	180.0000	1	10.4000	1	8.1000	1	7.6000	1	3.2000	1	5.5000	1	3.2000	1	3.6000	1	3.4000	1	3.5000	1	5.2000	1	4.1000	1	5.4000	1	5.0000	1	6.5000	1	5.0000	1	4.8000	1	7.6000	1	7.5000	1	6.3000	1	0.6000	1
201405230300	58.8021	1	17.6253	1	112.0000	1	1.7000	1	1015.6000	1	10.4000	1	1.3430	1	0.3200	1	8.2600	1	10.4300	1	6.3100	1	65.9000	1	71.6000	1	246.0000	1	218.2000	1	164.9000	1	287.2000	1	153.4000	1	225.0000	1	265.9000	1	25.3000	1	55.8000	1	350.1000	1	314.0000	1	152.4000	1	43.8000	1	22.3000	1	63.0000	1	47.9000	1	79.7000	1	70.0000	1	10.3000	1	6.3000	1	1.0000	1	5.3000	1	5.4000	1	3.0000	1	0.9000	1	2.4000	1	1.4000	1	4.0000	1	5.7000	1	4.7000	1	4.0000	1	2.4000	1	6.9000	1	7.9000	1	6.2000	1	2.8000	1	2.2000	1	1.2000	1
201405230400	58.8020	1	17.6252	1	79.0000	1	1.3000	1	1016.5000	1	11.4000	1	1.2320	1	0.3100	1	8.2500	1	10.4500	1	6.3100	1	56.9000	1	37.3000	1	183.2000	1	163.3000	1	178.8000	1	192.8000	1	145.1000	1	204.9000	1	148.0000	1	43.3000	1	30.6000	1	337.0000	1	336.4000	1	298.6000	1	293.1000	1	330.8000	1	322.9000	1	305.0000	1	50.4000	1	175.1000	1	7.9000	1	4.8000	1	3.6000	1	6.3000	1	4.9000	1	4.5000	1	4.0000	1	4.7000	1	0.9000	1	2.3000	1	2.6000	1	4.3000	1	3.5000	1	6.3000	1	8.9000	1	2.9000	1	6.1000	1	2.4000	1	3.8000	1	4.7000	1
201405230500	58.8020	1	17.6250	1	127.0000	1	2.1000	1	1015.7000	1	12.2000	1	1.0020	1	0.3200	1	8.1800	1	10.6700	1	6.3100	1	66.2000	1	85.2000	1	215.2000	1	183.2000	1	158.8000	1	171.6000	1	129.8000	1	301.0000	1	213.7000	1	40.7000	1	43.5000	1	293.4000	1	290.9000	1	322.1000	1	294.8000	1	301.0000	1	329.9000	1	156.3000	1	101.7000	1	258.7000	1	4.7000	1	1.2000	1	4.2000	1	5.4000	1	6.6000	1	3.4000	1	0.8000	1	1.2000	1	0.7000	1	4.8000	1	5.2000	1	3.3000	1	5.9000	1	4.6000	1	6.0000	1	4.1000	1	3.6000	1	2.7000	1	3.0000	1	3.6000	1
201405230600	58.8020	1	17.6251	1	134.0000	1	2.2000	1	1015.8000	1	12.6000	1	0.8910	1	0.3100	1	8.2100	1	10.8400	1	6.3100	1	45.0000	1	292.3000	1	174.4000	1	134.4000	1	118.6000	1	111.9000	1	87.7000	1	100.6000	1	43.0000	1	37.1000	1	346.9000	1	337.6000	1	331.1000	1	320.2000	1	295.8000	1	317.5000	1	201.8000	1	120.7000	1	129.0000	1	189.5000	1	1.6000	1	4.2000	1	5.1000	1	7.0000	1	5.0000	1	7.2000	1	5.0000	1	4.9000	1	2.1000	1	5.1000	1	6.2000	1	5.5000	1	3.3000	1	3.9000	1	6.9000	1	4.9000	1	0.5000	1	3.7000	1	6.0000	1	0.6000	1
201405230700	58.8020	1	17.6250	1	231.0000	1	0.9000	1	1016.4000	1	13.0000	1	0.7960	1	0.3100	1	8.2000	1	10.9600	1	6.3100	1	84.5000	1	174.7000	1	150.1000	1	140.3000	1	104.4000	1	126.9000	1	95.4000	1	82.6000	1	58.6000	1	277.1000	1	128.2000	1	247.1000	1	305.4000	1	301.4000	1	320.7000	1	180.0000	1	140.7000	1	161.6000	1	127.6000	1	243.4000	1	3.1000	1	4.3000	1	6.2000	1	11.4000	1	6.8000	1	6.0000	1	4.2000	1	5.4000	1	2.1000	1	1.6000	1	1.8000	1	2.8000	1	3.8000	1	2.1000	1	1.4000	1	0.8000	1	4.3000	1	3.2000	1	6.6000	1	0.9000	1
201405230800	58.8019	1	17.6248	1	135.0000	1	6.1000	1	1016.3000	1	11.7000	1	0.6340	1	0.3100	1	8.2000	1	11.0700	1	6.3100	1	112.8000	1	235.5000	1	124.2000	1	115.0000	1	71.0000	1	90.0000	1	58.6000	1	31.3000	1	335.9000	1	280.6000	1	358.0000	1	335.8000	1	316.8000	1	292.9000	1	248.7000	1	251.6000	1	96.3000	1	194.0000	1	100.3000	1	271.1000	1	2.1000	1	3.9000	1	9.1000	1	8.1000	1	6.5000	1	7.9000	1	7.5000	1	2.7000	1	4.2000	1	1.6000	1	2.8000	1	5.4000	1	6.7000	1	5.6000	1	1.9000	1	1.9000	1	0.9000	1	2.5000	1	2.2000	1	5.0000	1
201405230900	58.8020	1	17.6251	1	140.0000	1	4.1000	1	1016.0000	1	12.1000	1	0.5290	1	0.3100	1	8.1700	1	11.2600	1	6.3100	1	11.3000	1	200.6000	1	80.0000	1	77.6000	1	32.6000	1	33.7000	1	16.5000	1	352.9000	1	339.0000	1	332.2000	1	319.4000	1	312.7000	1	313.9000	1	283.7000	1	276.3000	1	270.0000	1	262.0000	1	244.5000	1	144.5000	1	40.8000	1	1.0000	1	5.1000	1	6.9000	1	7.0000	1	3.0000	1	2.9000	1	4.6000	1	2.4000	1	5.0000	1	2.1000	1	3.7000	1	7.1000	1	7.2000	1	8.9000	1	9.2000	1	2.7000	1	5.0000	1	2.3000	1	4.3000	1	2.9000	1
201405231000	58.8021	1	17.6251	1	148.0000	1	5.0000	1	1016.5000	1	13.2000	1	0.4320	1	0.3200	1	8.1200	1	11.5200	1	6.3100	1	74.5000	1	91.7000	1	95.1000	1	54.7000	1	30.5000	1	357.0000	1	35.4000	1	354.3000	1	311.3000	1	0.0000	1	322.1000	1	347.2000	1	322.6000	1	325.9000	1	347.5000	1	15.3000	1	32.3000	1	24.4000	1	103.8000	1	289.3000	1	6.7000	1	3.3000	1	6.7000	1	6.7000	1	3.9000	1	5.8000	1	4.7000	1	5.0000	1	5.5000	1	2.0000	1	4.6000	1	9.9000	1	6.9000	1	8.2000	1	8.3000	1	7.6000	1	4.5000	1	2.4000	1	6.3000	1	4.2000	1
201405231100	58.8020	1	17.6250	1	137.0000	1	3.0000	1	1016.4000	1	13.2000	1	0.4200	1	0.3600	1	8.1200	1	11.7500	1	6.3100	1	83.3000	1	146.1000	1	130.8000	1	86.2000	1	2.9000	1	357.3000	1	305.2000	1	20.2000	1	309.6000	1	265.2000	1	285.9000	1	305.9000	1	327.7000	1	310.2000	1	327.1000	1	333.4000	1	73.3000	1	281.9000	1	145.8000	1	218.7000	1	8.6000	1	6.3000	1	5.8000	1	6.0000	1	3.9000	1	4.2000	1	4.2000	1	2.0000	1	6.0000	1	2.4000	1	4.4000	1	3.6000	1	2.2000	1	9.3000	1	2.0000	1	1.1000	1	2.1000	1	1.9000	1	3.0000	1	7.7000	1
201405231200	58.8020	1	17.6251	1	168.0000	1	2.8000	1	1016.8000	1	12.5000	1	0.4310	1	0.6300	1	8.1000	1	11.9100	1	6.3100	1	81.5000	1	167.8000	1	136.2000	1	167.5000	1	189.9000	1	254.9000	1	241.4000	1	244.0000	1	232.7000	1	215.1000	1	246.0000	1	327.0000	1	291.4000	1	306.9000	1	346.8000	1	238.4000	1	143.1000	1	218.7000	1	121.0000	1	206.0000	1	10.1000	1	5.2000	1	6.8000	1	0.9000	1	2.3000	1	3.8000	1	2.5000	1	4.3000	1	2.6000	1	3.3000	1	2.0000	1	4.8000	1	2.5000	1	2.0000	1	1.7000	1	1.5000	1	2.0000	1	2.6000	1	2.3000	1	4.3000	1
201405231300	58.8021	1	17.6252	1	160.0000	1	1.7000	1	1016.3000	1	13.8000	1	0.4490	1	0.3200	1	8.0400	1	12.5900	1	6.3100	1	63.8000	1	137.9000	1	100.4000	1	227.7000	1	262.2000	1	230.6000	1	274.1000	1	241.4000	1	227.8000	1	255.5000	1	274.8000	1	322.6000	1	350.3000	1	298.2000	1	305.5000	1	320.4000	1	275.2000	1	219.1000	1	142.9000	1	262.4000	1	7.9000	1	5.5000	1	5.0000	1	3.0000	1	2.2000	1	5.0000	1	2.8000	1	2.5000	1	5.8000	1	2.8000	1	2.4000	1	4.3000	1	3.6000	1	6.1000	1	3.4000	1	3.8000	1	3.3000	1	2.1000	1	4.6000	1	6.1000	1
201405231400	58.8020	1	17.6250	1	134.0000	1	2.9000	1	1016.1000	1	14.3000	1	0.4410	1	0.3200	1	7.9200	1	12.8600	1	6.3400	1	32.2000	1	93.4000	1	119.4000	1	86.7000	1	167.0000	1	138.2000	1	127.7000	1	219.2000	1	223.9000	1	236.3000	1	251.6000	1	61.9000	1	355.6000	1	335.0000	1	340.3000	1	180.0000	1	254.4000	1	194.9000	1	116.6000	1	265.2000	1	4.1000	1	6.8000	1	4.5000	1	3.5000	1	4.0000	1	2.5000	1	2.8000	1	3.5000	1	3.6000	1	2.2000	1	0.3000	1	1.7000	1	3.9000	1	5.0000	1	4.1000	1	0.2000	1	2.6000	1	1.6000	1	0.4000	1	4.8000	1
201405231500	58.8020	1	17.6251	1	113.0000	1	3.8000	1	1014.6000	1	14.4000	1	0.4860	1	0.3200	1	7.8800	1	13.1300	1	6.3400	1	39.6000	1	81.2000	1	91.6000	1	101.3000	1	166.8000	1	114.2000	1	125.5000	1	164.1000	1	246.3000	1	109.7000	1	21.0000	1	357.3000	1	344.1000	1	303.9000	1	324.6000	1	270.0000	1	180.0000	1	333.4000	1	270.0000	1	216.0000	1	3.0000	1	4.6000	1	7.3000	1	4.1000	1	1.7000	1	4.4000	1	4.3000	1	3.6000	1	2.7000	1	4.1000	1	2.8000	1	6.3000	1	5.1000	1	7.0000	1	6.4000	1	5.3000	1	0.6000	1	0.9000	1	1.5000	1	1.4000	1
201405231600	58.8020	1	17.6248	1	123.0000	1	4.5000	1	1014.6000	1	14.6000	1	0.5790	1	0.3400	1	7.8700	1	13.2000	1	6.3400	1	85.9000	1	70.0000	1	76.9000	1	79.2000	1	83.4000	1	55.2000	1	135.0000	1	116.6000	1	348.0000	1	334.3000	1	32.2000	1	301.2000	1	295.9000	1	324.5000	1	306.5000	1	342.6000	1	293.5000	1	64.3000	1	299.4000	1	36.9000	1	2.8000	1	2.3000	1	4.4000	1	4.8000	1	2.6000	1	2.8000	1	2.4000	1	3.6000	1	6.7000	1	3.0000	1	4.1000	1	5.0000	1	3.7000	1	2.6000	1	3.4000	1	3.7000	1	2.5000	1	3.0000	1	1.8000	1	1.5000	1
201405231700	58.8020	1	17.6250	1	89.0000	1	2.2000	1	1014.9000	1	15.2000	1	0.7390	1	0.3400	1	7.8800	1	13.0200	1	6.3300	1	99.8000	1	117.5000	1	107.3000	1	105.4000	1	57.4000	1	135.7000	1	162.2000	1	270.0000	1	83.1000	1	343.5000	1	298.6000	1	332.8000	1	307.5000	1	257.3000	1	297.3000	1	247.2000	1	143.7000	1	259.7000	1	184.4000	1	238.6000	1	5.9000	1	2.8000	1	4.7000	1	4.1000	1	3.0000	1	5.6000	1	2.9000	1	0.3000	1	3.3000	1	2.8000	1	5.0000	1	4.2000	1	5.9000	1	3.2000	1	3.5000	1	2.1000	1	1.9000	1	2.2000	1	1.3000	1	4.2000	1
201405231800	58.8020	1	17.6251	1	79.0000	1	2.3000	1	1014.8000	1	16.6000	1	0.9760	1	0.3300	1	7.9400	1	12.6600	1	6.3200	1	97.2000	1	84.8000	1	89.0000	1	106.2000	1	140.5000	1	102.2000	1	114.1000	1	57.0000	1	66.2000	1	357.8000	1	20.6000	1	332.2000	1	301.2000	1	291.8000	1	277.8000	1	102.5000	1	70.0000	1	63.4000	1	123.7000	1	213.7000	1	7.2000	1	5.5000	1	5.9000	1	5.7000	1	5.2000	1	5.2000	1	3.2000	1	7.2000	1	3.7000	1	5.2000	1	3.4000	1	4.3000	1	5.0000	1	2.2000	1	2.2000	1	0.9000	1	2.3000	1	1.8000	1	2.2000	1	0.7000	1
201405231900	58.8018	1	17.6247	1	92.0000	1	5.6000	1	1014.3000	1	12.4000	1	1.0280	1	0.4200	1	7.9200	1	12.6600	1	6.3200	1	93.0000	1	38.5000	1	82.6000	1	107.0000	1	96.3000	1	47.6000	1	40.2000	1	329.7000	1	343.1000	1	189.9000	1	325.6000	1	345.1000	1	300.3000	1	288.4000	1	329.9000	1	138.2000	1	208.1000	1	23.2000	1	31.4000	1	332.1000	1	7.6000	1	4.3000	1	5.4000	1	6.5000	1	8.2000	1	4.7000	1	3.4000	1	4.2000	1	3.4000	1	2.3000	1	2.3000	1	1.6000	1	4.8000	1	1.3000	1	6.6000	1	3.8000	1	1.7000	1	1.5000	1	4.2000	1	5.8000	1
201405232000	58.8019	1	17.6248	1	72.0000	1	2.5000	1	1014.8000	1	11.4000	1	1.0760	1	0.3800	1	7.9600	1	12.0000	1	6.3300	1	110.4000	1	46.5000	1	106.3000	1	122.0000	1	135.7000	1	114.3000	1	110.2000	1	51.0000	1	319.8000	1	317.9000	1	295.9000	1	335.5000	1	315.0000	1	113.6000	1	111.4000	1	115.6000	1	37.4000	1	87.1000	1	109.2000	1	345.3000	1	12.9000	1	5.4000	1	6.8000	1	3.8000	1	6.2000	1	5.6000	1	2.0000	1	2.7000	1	5.1000	1	5.5000	1	3.9000	1	5.1000	1	1.7000	1	1.7000	1	13.4000	1	13.6000	1	11.2000	1	9.9000	1	4.9000	1	5.9000	1
